,year,country,word,frequency,count,freq_prop_headlines,word_len
1422814,2015,South Africa,family,7.0,1740,0.004022988505747126,6
1422815,2016,South Africa,family,20.0,3030,0.006600660066006601,6
1422816,2017,South Africa,family,36.0,6960,0.005172413793103448,6
1422817,2018,South Africa,family,75.0,9612,0.007802746566791511,6
1422818,2019,South Africa,family,74.0,10746,0.006886283268192816,6
1422819,2020,South Africa,family,0.0,3,0.0,6
1422820,2021,South Africa,family,0.0,6,0.0,6
1422926,2005,South Africa,fan,0.0,2,0.0,3
1422927,2006,South Africa,fan,0.0,2,0.0,3
1422928,2009,South Africa,fan,0.0,2,0.0,3
1422929,2010,South Africa,fan,0.0,128,0.0,3
1422930,2011,South Africa,fan,1.0,478,0.0020920502092050207,3
1422931,2012,South Africa,fan,0.0,710,0.0,3
1422932,2013,South Africa,fan,1.0,804,0.0012437810945273632,3
1422933,2014,South Africa,fan,2.0,800,0.0025,3
1422934,2015,South Africa,fan,0.0,1160,0.0,3
1422935,2016,South Africa,fan,1.0,2020,0.0004950495049504951,3
1422936,2017,South Africa,fan,12.0,4640,0.002586206896551724,3
1422937,2018,South Africa,fan,10.0,6408,0.001560549313358302,3
1422938,2019,South Africa,fan,16.0,7164,0.002233389168062535,3
1422939,2020,South Africa,fan,0.0,2,0.0,3
1422940,2021,South Africa,fan,0.0,4,0.0,3
1425626,2005,South Africa,father,0.0,3,0.0,6
1425627,2006,South Africa,father,0.0,3,0.0,6
1425628,2009,South Africa,father,0.0,3,0.0,6
1425629,2010,South Africa,father,0.0,192,0.0,6
1425630,2011,South Africa,father,3.0,717,0.0041841004184100415,6
1425631,2012,South Africa,father,1.0,1065,0.0009389671361502347,6
1425632,2013,South Africa,father,1.0,1206,0.0008291873963515755,6
1425633,2014,South Africa,father,1.0,1200,0.0008333333333333334,6
1425634,2015,South Africa,father,1.0,1740,0.0005747126436781609,6
1425635,2016,South Africa,father,8.0,3030,0.0026402640264026403,6
1425636,2017,South Africa,father,11.0,6960,0.0015804597701149425,6
1425637,2018,South Africa,father,31.0,9612,0.003225135247607158,6
1425638,2019,South Africa,father,33.0,10746,0.0030709101060859855,6
1425639,2020,South Africa,father,0.0,3,0.0,6
1425640,2021,South Africa,father,0.0,6,0.0,6
1428146,2005,South Africa,feel,0.0,2,0.0,4
1428147,2006,South Africa,feel,0.0,2,0.0,4
1428148,2009,South Africa,feel,0.0,2,0.0,4
1428149,2010,South Africa,feel,0.0,128,0.0,4
1428150,2011,South Africa,feel,0.0,478,0.0,4
1428151,2012,South Africa,feel,1.0,710,0.0014084507042253522,4
1428152,2013,South Africa,feel,0.0,804,0.0,4
1428153,2014,South Africa,feel,1.0,800,0.00125,4
1428154,2015,South Africa,feel,0.0,1160,0.0,4
1428155,2016,South Africa,feel,7.0,2020,0.0034653465346534654,4
1428156,2017,South Africa,feel,10.0,4640,0.0021551724137931034,4
1428157,2018,South Africa,feel,15.0,6408,0.0023408239700374533,4
1428158,2019,South Africa,feel,31.0,7164,0.004327191513121161,4
1428159,2020,South Africa,feel,0.0,2,0.0,4
1428160,2021,South Africa,feel,0.0,4,0.0,4
1432871,2005,South Africa,fight,0.0,2,0.0,5
1432872,2006,South Africa,fight,0.0,2,0.0,5
1432873,2009,South Africa,fight,0.0,2,0.0,5
1432874,2010,South Africa,fight,0.0,128,0.0,5
1432875,2011,South Africa,fight,1.0,478,0.0020920502092050207,5
1432876,2012,South Africa,fight,4.0,710,0.005633802816901409,5
1432877,2013,South Africa,fight,3.0,804,0.0037313432835820895,5
1432878,2014,South Africa,fight,4.0,800,0.005,5
1432879,2015,South Africa,fight,1.0,1160,0.0008620689655172414,5
1432880,2016,South Africa,fight,3.0,2020,0.0014851485148514852,5
1432881,2017,South Africa,fight,24.0,4640,0.005172413793103448,5
1432882,2018,South Africa,fight,35.0,6408,0.005461922596754058,5
1432883,2019,South Africa,fight,35.0,7164,0.004885538805136795,5
1432884,2020,South Africa,fight,0.0,2,0.0,5
1432885,2021,South Africa,fight,0.0,4,0.0,5
1433576,2005,South Africa,film,0.0,2,0.0,4
1433577,2006,South Africa,film,0.0,2,0.0,4
1433578,2009,South Africa,film,0.0,2,0.0,4
1433579,2010,South Africa,film,0.0,128,0.0,4
1433580,2011,South Africa,film,2.0,478,0.0041841004184100415,4
1433581,2012,South Africa,film,0.0,710,0.0,4
1433582,2013,South Africa,film,1.0,804,0.0012437810945273632,4
1433583,2014,South Africa,film,0.0,800,0.0,4
1433584,2015,South Africa,film,1.0,1160,0.0008620689655172414,4
1433585,2016,South Africa,film,4.0,2020,0.0019801980198019802,4
1433586,2017,South Africa,film,10.0,4640,0.0021551724137931034,4
1433587,2018,South Africa,film,9.0,6408,0.0014044943820224719,4
1433588,2019,South Africa,film,4.0,7164,0.0005583472920156337,4
1433589,2020,South Africa,film,0.0,2,0.0,4
1433590,2021,South Africa,film,0.0,4,0.0,4
1434356,2005,South Africa,find,0.0,2,0.0,4
1434357,2006,South Africa,find,1.0,2,0.5,4
1434358,2009,South Africa,find,0.0,2,0.0,4
1434359,2010,South Africa,find,4.0,128,0.03125,4
1434360,2011,South Africa,find,3.0,478,0.006276150627615063,4
1434361,2012,South Africa,find,4.0,710,0.005633802816901409,4
1434362,2013,South Africa,find,6.0,804,0.007462686567164179,4
1434363,2014,South Africa,find,14.0,800,0.0175,4
1434364,2015,South Africa,find,11.0,1160,0.009482758620689655,4
1434365,2016,South Africa,find,33.0,2020,0.016336633663366337,4
1434366,2017,South Africa,find,69.0,4640,0.014870689655172414,4
1434367,2018,South Africa,find,102.0,6408,0.015917602996254682,4
1434368,2019,South Africa,find,137.0,7164,0.019123394751535454,4
1434369,2020,South Africa,find,0.0,2,0.0,4
1434370,2021,South Africa,find,0.0,4,0.0,4
1435151,2005,South Africa,fire,0.0,2,0.0,4
1435152,2006,South Africa,fire,0.0,2,0.0,4
1435153,2009,South Africa,fire,0.0,2,0.0,4
1435154,2010,South Africa,fire,0.0,128,0.0,4
1435155,2011,South Africa,fire,2.0,478,0.0041841004184100415,4
1435156,2012,South Africa,fire,0.0,710,0.0,4
1435157,2013,South Africa,fire,1.0,804,0.0012437810945273632,4
1435158,2014,South Africa,fire,1.0,800,0.00125,4
1435159,2015,South Africa,fire,3.0,1160,0.002586206896551724,4
1435160,2016,South Africa,fire,10.0,2020,0.0049504950495049506,4
1435161,2017,South Africa,fire,14.0,4640,0.003017241379310345,4
1435162,2018,South Africa,fire,23.0,6408,0.003589263420724095,4
1435163,2019,South Africa,fire,12.0,7164,0.0016750418760469012,4
1435164,2020,South Africa,fire,0.0,2,0.0,4
1435165,2021,South Africa,fire,1.0,4,0.25,4
1439441,2005,South Africa,florida,0.0,2,0.0,7
1439442,2006,South Africa,florida,0.0,2,0.0,7
1439443,2009,South Africa,florida,0.0,2,0.0,7
1439444,2010,South Africa,florida,0.0,128,0.0,7
1439445,2011,South Africa,florida,0.0,478,0.0,7
1439446,2012,South Africa,florida,0.0,710,0.0,7
1439447,2013,South Africa,florida,0.0,804,0.0,7
1439448,2014,South Africa,florida,1.0,800,0.00125,7
1439449,2015,South Africa,florida,0.0,1160,0.0,7
1439450,2016,South Africa,florida,0.0,2020,0.0,7
1439451,2017,South Africa,florida,0.0,4640,0.0,7
1439452,2018,South Africa,florida,0.0,6408,0.0,7
1439453,2019,South Africa,florida,0.0,7164,0.0,7
1439454,2020,South Africa,florida,0.0,2,0.0,7
1439455,2021,South Africa,florida,0.0,4,0.0,7
1448681,2005,South Africa,friend,0.0,3,0.0,6
1448682,2006,South Africa,friend,0.0,3,0.0,6
1448683,2009,South Africa,friend,0.0,3,0.0,6
1448684,2010,South Africa,friend,1.0,192,0.005208333333333333,6
1448685,2011,South Africa,friend,1.0,717,0.001394700139470014,6
1448686,2012,South Africa,friend,1.0,1065,0.0009389671361502347,6
1448687,2013,South Africa,friend,6.0,1206,0.004975124378109453,6
1448688,2014,South Africa,friend,0.0,1200,0.0,6
1448689,2015,South Africa,friend,4.0,1740,0.0022988505747126436,6
1448690,2016,South Africa,friend,6.0,3030,0.0019801980198019802,6
1448691,2017,South Africa,friend,10.0,6960,0.0014367816091954023,6
1448692,2018,South Africa,friend,17.0,9612,0.0017686225551394091,6
1448693,2019,South Africa,friend,22.0,10746,0.0020472734040573237,6
1448694,2020,South Africa,friend,0.0,3,0.0,6
1448695,2021,South Africa,friend,0.0,6,0.0,6
1453961,2005,South Africa,gaga,0.0,3,0.0,4
1453962,2006,South Africa,gaga,0.0,3,0.0,4
1453963,2009,South Africa,gaga,0.0,3,0.0,4
1453964,2010,South Africa,gaga,0.0,192,0.0,4
1453965,2011,South Africa,gaga,4.0,717,0.005578800557880056,4
1453966,2012,South Africa,gaga,10.0,1065,0.009389671361502348,4
1453967,2013,South Africa,gaga,7.0,1206,0.005804311774461028,4
1453968,2014,South Africa,gaga,1.0,1200,0.0008333333333333334,4
1453969,2015,South Africa,gaga,3.0,1740,0.0017241379310344827,4
1453970,2016,South Africa,gaga,8.0,3030,0.0026402640264026403,4
1453971,2017,South Africa,gaga,4.0,6960,0.0005747126436781609,4
1453972,2018,South Africa,gaga,12.0,9612,0.0012484394506866417,4
1453973,2019,South Africa,gaga,18.0,10746,0.0016750418760469012,4
1453974,2020,South Africa,gaga,0.0,3,0.0,4
1453975,2021,South Africa,gaga,0.0,6,0.0,4
1455776,2005,South Africa,game,0.0,2,0.0,4
1455777,2006,South Africa,game,0.0,2,0.0,4
1455778,2009,South Africa,game,0.0,2,0.0,4
1455779,2010,South Africa,game,0.0,128,0.0,4
1455780,2011,South Africa,game,1.0,478,0.0020920502092050207,4
1455781,2012,South Africa,game,0.0,710,0.0,4
1455782,2013,South Africa,game,1.0,804,0.0012437810945273632,4
1455783,2014,South Africa,game,0.0,800,0.0,4
1455784,2015,South Africa,game,3.0,1160,0.002586206896551724,4
1455785,2016,South Africa,game,2.0,2020,0.0009900990099009901,4
1455786,2017,South Africa,game,5.0,4640,0.0010775862068965517,4
1455787,2018,South Africa,game,9.0,6408,0.0014044943820224719,4
1455788,2019,South Africa,game,5.0,7164,0.0006979341150195422,4
1455789,2020,South Africa,game,0.0,2,0.0,4
1455790,2021,South Africa,game,0.0,4,0.0,4
1464806,2005,South Africa,get,0.0,2,0.0,3
1464807,2006,South Africa,get,0.0,2,0.0,3
1464808,2009,South Africa,get,0.0,2,0.0,3
1464809,2010,South Africa,get,1.0,128,0.0078125,3
1464810,2011,South Africa,get,2.0,478,0.0041841004184100415,3
1464811,2012,South Africa,get,10.0,710,0.014084507042253521,3
1464812,2013,South Africa,get,6.0,804,0.007462686567164179,3
1464813,2014,South Africa,get,5.0,800,0.00625,3
1464814,2015,South Africa,get,14.0,1160,0.01206896551724138,3
1464815,2016,South Africa,get,18.0,2020,0.00891089108910891,3
1464816,2017,South Africa,get,35.0,4640,0.007543103448275862,3
1464817,2018,South Africa,get,50.0,6408,0.007802746566791511,3
1464818,2019,South Africa,get,62.0,7164,0.008654383026242322,3
1464819,2020,South Africa,get,0.0,2,0.0,3
1464820,2021,South Africa,get,0.0,4,0.0,3
1470131,2005,South Africa,give,0.0,2,0.0,4
1470132,2006,South Africa,give,0.0,2,0.0,4
1470133,2009,South Africa,give,0.0,2,0.0,4
1470134,2010,South Africa,give,0.0,128,0.0,4
1470135,2011,South Africa,give,1.0,478,0.0020920502092050207,4
1470136,2012,South Africa,give,3.0,710,0.004225352112676056,4
1470137,2013,South Africa,give,1.0,804,0.0012437810945273632,4
1470138,2014,South Africa,give,5.0,800,0.00625,4
1470139,2015,South Africa,give,5.0,1160,0.004310344827586207,4
1470140,2016,South Africa,give,10.0,2020,0.0049504950495049506,4
1470141,2017,South Africa,give,25.0,4640,0.005387931034482759,4
1470142,2018,South Africa,give,38.0,6408,0.005930087390761548,4
1470143,2019,South Africa,give,48.0,7164,0.006700167504187605,4
1470144,2020,South Africa,give,0.0,2,0.0,4
1470145,2021,South Africa,give,0.0,4,0.0,4
1476161,2005,South Africa,good,0.0,2,0.0,4
1476162,2006,South Africa,good,0.0,2,0.0,4
1476163,2009,South Africa,good,0.0,2,0.0,4
1476164,2010,South Africa,good,1.0,128,0.0078125,4
1476165,2011,South Africa,good,1.0,478,0.0020920502092050207,4
1476166,2012,South Africa,good,0.0,710,0.0,4
1476167,2013,South Africa,good,1.0,804,0.0012437810945273632,4
1476168,2014,South Africa,good,2.0,800,0.0025,4
1476169,2015,South Africa,good,3.0,1160,0.002586206896551724,4
1476170,2016,South Africa,good,8.0,2020,0.0039603960396039604,4
1476171,2017,South Africa,good,12.0,4640,0.002586206896551724,4
1476172,2018,South Africa,good,21.0,6408,0.0032771535580524347,4
1476173,2019,South Africa,good,39.0,7164,0.005443886097152429,4
1476174,2020,South Africa,good,0.0,2,0.0,4
1476175,2021,South Africa,good,0.0,4,0.0,4
1478216,2005,South Africa,gossip,0.0,2,0.0,6
1478217,2006,South Africa,gossip,0.0,2,0.0,6
1478218,2009,South Africa,gossip,0.0,2,0.0,6
1478219,2010,South Africa,gossip,0.0,128,0.0,6
1478220,2011,South Africa,gossip,0.0,478,0.0,6
1478221,2012,South Africa,gossip,1.0,710,0.0014084507042253522,6
1478222,2013,South Africa,gossip,0.0,804,0.0,6
1478223,2014,South Africa,gossip,0.0,800,0.0,6
1478224,2015,South Africa,gossip,0.0,1160,0.0,6
1478225,2016,South Africa,gossip,0.0,2020,0.0,6
1478226,2017,South Africa,gossip,0.0,4640,0.0,6
1478227,2018,South Africa,gossip,0.0,6408,0.0,6
1478228,2019,South Africa,gossip,2.0,7164,0.00027917364600781687,6
1478229,2020,South Africa,gossip,0.0,2,0.0,6
1478230,2021,South Africa,gossip,0.0,4,0.0,6
1493996,2005,South Africa,hair,0.0,2,0.0,4
1493997,2006,South Africa,hair,0.0,2,0.0,4
1493998,2009,South Africa,hair,0.0,2,0.0,4
1493999,2010,South Africa,hair,0.0,128,0.0,4
1494000,2011,South Africa,hair,1.0,478,0.0020920502092050207,4
1494001,2012,South Africa,hair,0.0,710,0.0,4
1494002,2013,South Africa,hair,1.0,804,0.0012437810945273632,4
1494003,2014,South Africa,hair,0.0,800,0.0,4
1494004,2015,South Africa,hair,0.0,1160,0.0,4
1494005,2016,South Africa,hair,5.0,2020,0.0024752475247524753,4
1494006,2017,South Africa,hair,10.0,4640,0.0021551724137931034,4
1494007,2018,South Africa,hair,15.0,6408,0.0023408239700374533,4
1494008,2019,South Africa,hair,17.0,7164,0.002372975991066443,4
1494009,2020,South Africa,hair,0.0,2,0.0,4
1494010,2021,South Africa,hair,0.0,4,0.0,4
1505681,2005,South Africa,head,0.0,3,0.0,4
1505682,2006,South Africa,head,0.0,3,0.0,4
1505683,2009,South Africa,head,0.0,3,0.0,4
1505684,2010,South Africa,head,0.0,192,0.0,4
1505685,2011,South Africa,head,2.0,717,0.002789400278940028,4
1505686,2012,South Africa,head,1.0,1065,0.0009389671361502347,4
1505687,2013,South Africa,head,2.0,1206,0.001658374792703151,4
1505688,2014,South Africa,head,5.0,1200,0.004166666666666667,4
1505689,2015,South Africa,head,0.0,1740,0.0,4
1505690,2016,South Africa,head,5.0,3030,0.0016501650165016502,4
1505691,2017,South Africa,head,14.0,6960,0.002011494252873563,4
1505692,2018,South Africa,head,20.0,9612,0.0020807324178110697,4
1505693,2019,South Africa,head,17.0,10746,0.0015819839940442956,4
1505694,2020,South Africa,head,0.0,3,0.0,4
1505695,2021,South Africa,head,0.0,6,0.0,4
1509836,2005,South Africa,help,0.0,2,0.0,4
1509837,2006,South Africa,help,0.0,2,0.0,4
1509838,2009,South Africa,help,0.0,2,0.0,4
1509839,2010,South Africa,help,1.0,128,0.0078125,4
1509840,2011,South Africa,help,4.0,478,0.008368200836820083,4
1509841,2012,South Africa,help,3.0,710,0.004225352112676056,4
1509842,2013,South Africa,help,1.0,804,0.0012437810945273632,4
1509843,2014,South Africa,help,3.0,800,0.00375,4
1509844,2015,South Africa,help,6.0,1160,0.005172413793103448,4
1509845,2016,South Africa,help,6.0,2020,0.0029702970297029703,4
1509846,2017,South Africa,help,31.0,4640,0.006681034482758621,4
1509847,2018,South Africa,help,46.0,6408,0.00717852684144819,4
1509848,2019,South Africa,help,56.0,7164,0.007816862088218872,4
1509849,2020,South Africa,help,0.0,2,0.0,4
1509850,2021,South Africa,help,0.0,4,0.0,4
1514276,2005,South Africa,high,0.0,2,0.0,4
1514277,2006,South Africa,high,0.0,2,0.0,4
1514278,2009,South Africa,high,0.0,2,0.0,4
1514279,2010,South Africa,high,1.0,128,0.0078125,4
1514280,2011,South Africa,high,1.0,478,0.0020920502092050207,4
1514281,2012,South Africa,high,0.0,710,0.0,4
1514282,2013,South Africa,high,1.0,804,0.0012437810945273632,4
1514283,2014,South Africa,high,0.0,800,0.0,4
1514284,2015,South Africa,high,3.0,1160,0.002586206896551724,4
1514285,2016,South Africa,high,4.0,2020,0.0019801980198019802,4
1514286,2017,South Africa,high,12.0,4640,0.002586206896551724,4
1514287,2018,South Africa,high,12.0,6408,0.0018726591760299626,4
1514288,2019,South Africa,high,21.0,7164,0.002931323283082077,4
1514289,2020,South Africa,high,0.0,2,0.0,4
1514290,2021,South Africa,high,0.0,4,0.0,4
1515191,2005,South Africa,hillary,0.0,2,0.0,7
1515192,2006,South Africa,hillary,0.0,2,0.0,7
1515193,2009,South Africa,hillary,0.0,2,0.0,7
1515194,2010,South Africa,hillary,0.0,128,0.0,7
1515195,2011,South Africa,hillary,0.0,478,0.0,7
1515196,2012,South Africa,hillary,0.0,710,0.0,7
1515197,2013,South Africa,hillary,0.0,804,0.0,7
1515198,2014,South Africa,hillary,0.0,800,0.0,7
1515199,2015,South Africa,hillary,0.0,1160,0.0,7
1515200,2016,South Africa,hillary,0.0,2020,0.0,7
1515201,2017,South Africa,hillary,0.0,4640,0.0,7
1515202,2018,South Africa,hillary,0.0,6408,0.0,7
1515203,2019,South Africa,hillary,0.0,7164,0.0,7
1515204,2020,South Africa,hillary,0.0,2,0.0,7
1515205,2021,South Africa,hillary,0.0,4,0.0,7
1517261,2005,South Africa,history,0.0,2,0.0,7
1517262,2006,South Africa,history,0.0,2,0.0,7
1517263,2009,South Africa,history,0.0,2,0.0,7
1517264,2010,South Africa,history,0.0,128,0.0,7
1517265,2011,South Africa,history,0.0,478,0.0,7
1517266,2012,South Africa,history,1.0,710,0.0014084507042253522,7
1517267,2013,South Africa,history,2.0,804,0.0024875621890547263,7
1517268,2014,South Africa,history,2.0,800,0.0025,7
1517269,2015,South Africa,history,1.0,1160,0.0008620689655172414,7
1517270,2016,South Africa,history,3.0,2020,0.0014851485148514852,7
1517271,2017,South Africa,history,5.0,4640,0.0010775862068965517,7
1517272,2018,South Africa,history,8.0,6408,0.0012484394506866417,7
1517273,2019,South Africa,history,18.0,7164,0.002512562814070352,7
1517274,2020,South Africa,history,0.0,2,0.0,7
1517275,2021,South Africa,history,1.0,4,0.25,7
1517276,2005,South Africa,hit,0.0,2,0.0,3
1517277,2006,South Africa,hit,0.0,2,0.0,3
1517278,2009,South Africa,hit,0.0,2,0.0,3
1517279,2010,South Africa,hit,1.0,128,0.0078125,3
1517280,2011,South Africa,hit,1.0,478,0.0020920502092050207,3
1517281,2012,South Africa,hit,4.0,710,0.005633802816901409,3
1517282,2013,South Africa,hit,2.0,804,0.0024875621890547263,3
1517283,2014,South Africa,hit,2.0,800,0.0025,3
1517284,2015,South Africa,hit,2.0,1160,0.0017241379310344827,3
1517285,2016,South Africa,hit,6.0,2020,0.0029702970297029703,3
1517286,2017,South Africa,hit,19.0,4640,0.004094827586206897,3
1517287,2018,South Africa,hit,24.0,6408,0.003745318352059925,3
1517288,2019,South Africa,hit,25.0,7164,0.0034896705750977106,3
1517289,2020,South Africa,hit,0.0,2,0.0,3
1517290,2021,South Africa,hit,0.0,4,0.0,3
1520111,2005,South Africa,hollywood,0.0,2,0.0,9
1520112,2006,South Africa,hollywood,0.0,2,0.0,9
1520113,2009,South Africa,hollywood,0.0,2,0.0,9
1520114,2010,South Africa,hollywood,0.0,128,0.0,9
1520115,2011,South Africa,hollywood,0.0,478,0.0,9
1520116,2012,South Africa,hollywood,0.0,710,0.0,9
1520117,2013,South Africa,hollywood,0.0,804,0.0,9
1520118,2014,South Africa,hollywood,0.0,800,0.0,9
1520119,2015,South Africa,hollywood,1.0,1160,0.0008620689655172414,9
1520120,2016,South Africa,hollywood,0.0,2020,0.0,9
1520121,2017,South Africa,hollywood,4.0,4640,0.0008620689655172414,9
1520122,2018,South Africa,hollywood,3.0,6408,0.00046816479400749064,9
1520123,2019,South Africa,hollywood,3.0,7164,0.0004187604690117253,9
1520124,2020,South Africa,hollywood,0.0,2,0.0,9
1520125,2021,South Africa,hollywood,0.0,4,0.0,9
1520651,2005,South Africa,home,0.0,2,0.0,4
1520652,2006,South Africa,home,0.0,2,0.0,4
1520653,2009,South Africa,home,0.0,2,0.0,4
1520654,2010,South Africa,home,1.0,128,0.0078125,4
1520655,2011,South Africa,home,3.0,478,0.006276150627615063,4
1520656,2012,South Africa,home,3.0,710,0.004225352112676056,4
1520657,2013,South Africa,home,4.0,804,0.004975124378109453,4
1520658,2014,South Africa,home,5.0,800,0.00625,4
1520659,2015,South Africa,home,6.0,1160,0.005172413793103448,4
1520660,2016,South Africa,home,16.0,2020,0.007920792079207921,4
1520661,2017,South Africa,home,28.0,4640,0.00603448275862069,4
1520662,2018,South Africa,home,52.0,6408,0.008114856429463172,4
1520663,2019,South Africa,home,55.0,7164,0.007677275265214964,4
1520664,2020,South Africa,home,0.0,2,0.0,4
1520665,2021,South Africa,home,0.0,4,0.0,4
1525436,2005,South Africa,house,0.0,2,0.0,5
1525437,2006,South Africa,house,0.0,2,0.0,5
